,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
14,CDAE,200,1,0.1,300,Cosine,0.2,1.0,,"[0.1319, 0.0008]","[0.0756, 0.0006]","[0.0709, 0.0006]","[0.0673, 0.0005]","[0.0854, 0.0008]","[0.051, 0.0004]","[0.0702, 0.0006]","[0.0722, 0.0007]","[0.0973, 0.0008]","[0.1227, 0.001]","[0.0431, 0.0005]","[0.1995, 0.0012]"
0,CDAE,50,1,1e-05,300,Cosine,0.3,1.0,,"[0.1581, 0.0009]","[0.0897, 0.0007]","[0.084, 0.0006]","[0.0788, 0.0005]","[0.096, 0.0009]","[0.062, 0.0004]","[0.08, 0.0006]","[0.0852, 0.0008]","[0.1166, 0.001]","[0.1409, 0.0011]","[0.0459, 0.0006]","[0.2492, 0.0014]"
1,CDAE,50,1,0.0001,300,Cosine,0.3,1.0,,"[0.1276, 0.0008]","[0.0753, 0.0006]","[0.0713, 0.0006]","[0.0665, 0.0005]","[0.084, 0.0008]","[0.0509, 0.0004]","[0.0663, 0.0006]","[0.0672, 0.0007]","[0.0976, 0.0008]","[0.1189, 0.0009]","[0.0393, 0.0005]","[0.1983, 0.0012]"
2,CDAE,50,1,0.001,300,Cosine,0.3,1.0,,"[0.1278, 0.0008]","[0.0755, 0.0006]","[0.0696, 0.0005]","[0.0662, 0.0005]","[0.0806, 0.0008]","[0.0507, 0.0004]","[0.0658, 0.0006]","[0.0687, 0.0007]","[0.0927, 0.0008]","[0.117, 0.0009]","[0.0362, 0.0005]","[0.1982, 0.0012]"
3,CDAE,50,1,0.01,300,Cosine,0.3,1.0,,"[0.1297, 0.0008]","[0.0761, 0.0006]","[0.0712, 0.0006]","[0.0671, 0.0005]","[0.0825, 0.0008]","[0.0507, 0.0004]","[0.0681, 0.0006]","[0.0681, 0.0007]","[0.0962, 0.0008]","[0.1198, 0.0009]","[0.038, 0.0005]","[0.1984, 0.0012]"
4,CDAE,50,1,0.1,300,Cosine,0.3,1.0,,"[0.1319, 0.0008]","[0.0756, 0.0006]","[0.0709, 0.0006]","[0.0673, 0.0005]","[0.0854, 0.0008]","[0.051, 0.0004]","[0.0702, 0.0006]","[0.0722, 0.0007]","[0.0973, 0.0008]","[0.1227, 0.001]","[0.0431, 0.0005]","[0.1995, 0.0012]"
5,CDAE,100,1,1e-05,300,Cosine,0.3,1.0,,"[0.1575, 0.0009]","[0.0893, 0.0007]","[0.0839, 0.0006]","[0.0788, 0.0005]","[0.0964, 0.0009]","[0.0618, 0.0004]","[0.0799, 0.0006]","[0.0843, 0.0008]","[0.1168, 0.001]","[0.1409, 0.0011]","[0.0461, 0.0006]","[0.2478, 0.0014]"
6,CDAE,100,1,0.0001,300,Cosine,0.3,1.0,,"[0.1259, 0.0008]","[0.0739, 0.0006]","[0.0695, 0.0005]","[0.0654, 0.0005]","[0.0757, 0.0008]","[0.0506, 0.0004]","[0.0626, 0.0005]","[0.0648, 0.0007]","[0.0935, 0.0008]","[0.114, 0.0009]","[0.0312, 0.0004]","[0.1975, 0.0012]"
7,CDAE,100,1,0.001,300,Cosine,0.3,1.0,,"[0.1248, 0.0008]","[0.0716, 0.0006]","[0.0689, 0.0005]","[0.0652, 0.0005]","[0.0782, 0.0008]","[0.0503, 0.0003]","[0.0634, 0.0005]","[0.0628, 0.0006]","[0.0905, 0.0008]","[0.1134, 0.0009]","[0.0352, 0.0005]","[0.1973, 0.0012]"
8,CDAE,100,1,0.01,300,Cosine,0.3,1.0,,"[0.1261, 0.0008]","[0.074, 0.0006]","[0.0702, 0.0005]","[0.0649, 0.0005]","[0.0772, 0.0008]","[0.0506, 0.0003]","[0.0632, 0.0005]","[0.0643, 0.0006]","[0.094, 0.0008]","[0.1116, 0.0009]","[0.0329, 0.0004]","[0.1981, 0.0012]"
9,CDAE,100,1,0.1,300,Cosine,0.3,1.0,,"[0.1319, 0.0008]","[0.0756, 0.0006]","[0.0709, 0.0006]","[0.0673, 0.0005]","[0.0854, 0.0008]","[0.051, 0.0004]","[0.0702, 0.0006]","[0.0722, 0.0007]","[0.0973, 0.0008]","[0.1227, 0.001]","[0.0431, 0.0005]","[0.1995, 0.0012]"
