2.551114559173583984e-01,3.791048526763916016e-01,2.309345304965972900e-01,2.593263089656829834e-01,3.500559628009796143e-01,1.956011801958084106e-01,1.842983663082122803e-01,1.717640310525894165e-01
2.820398807525634766e-01,4.233362376689910889e-01,2.550494074821472168e-01,2.766067087650299072e-01,3.797785043716430664e-01,2.151245921850204468e-01,1.894450187683105469e-01,1.750772148370742798e-01
3.169012963771820068e-01,4.868252277374267578e-01,3.116663992404937744e-01,3.280467987060546875e-01,4.503306448459625244e-01,2.547902762889862061e-01,2.137489020824432373e-01,1.924536228179931641e-01
3.505719006061553955e-01,5.100967884063720703e-01,3.104848861694335938e-01,3.522798120975494385e-01,4.840283989906311035e-01,2.922826111316680908e-01,2.284321337938308716e-01,2.090954035520553589e-01
4.252068698406219482e-01,5.968226194381713867e-01,3.944400846958160400e-01,4.247265160083770752e-01,5.947844982147216797e-01,3.358804881572723389e-01,2.821579277515411377e-01,2.581650316715240479e-01
4.641592204570770264e-01,6.595988869667053223e-01,5.064557790756225586e-01,4.665269255638122559e-01,6.704217195510864258e-01,3.963504135608673096e-01,3.619929850101470947e-01,3.524155318737030029e-01
5.647946596145629883e-01,7.679038643836975098e-01,5.956413745880126953e-01,5.660234093666076660e-01,7.493753433227539062e-01,4.274797737598419189e-01,3.732956945896148682e-01,4.018629491329193115e-01
5.784876346588134766e-01,8.093472123146057129e-01,6.688344478607177734e-01,5.720717906951904297e-01,8.369258046150207520e-01,4.365517497062683105e-01,3.913380503654479980e-01,4.716801345348358154e-01
7.421914935111999512e-01,9.564086198806762695e-01,7.052767872810363770e-01,7.283547520637512207e-01,8.482885956764221191e-01,4.555664658546447754e-01,4.495807290077209473e-01,5.154338479042053223e-01
